"slr","theta","v","pmin","lat"
141.920896136671,344.712305695117,26.1249298389582,964.617133713345,38.7168794915101
230.07168950027,255.612712202745,13.0494200869999,965.055385291265,38.5497281523712
165.003879990243,260.662853658015,12.2840821816772,949.344479839064,38.6796748535718
277.585974400676,325.535843389592,26.1811895132414,958.783862910752,38.7378387125919
158.528109053363,294.769402204177,11.1590301296418,942.504706561216,38.6680823720819
58.9527624774404,335.942485206531,22.3705318042054,961.87741728086,38.6695661536398
112.821104147628,293.202131539266,20.7134429914108,948.308323181138,38.5566333626028
198.334528310574,278.846144679847,25.5194465361489,958.973447134197,38.9228216104663
161.777173133241,326.360251462614,10.474661135748,962.225540391731,38.7243013724128
91.0648567888606,295.974227784585,26.6033139606519,964.469615066439,38.9103488766213
164.295456411943,311.854023061445,27.9693374719843,957.091171081385,38.9565291555534
93.3552582370222,300.028943906572,26.5714522256888,947.269380523943,38.6230793573114
260.474417552761,318.582048710283,24.5014154070104,961.336822141431,38.5687874735754
192.111705980636,261.137698498929,20.4699688265659,947.584876593619,38.6497685344409
260.240071606457,321.184676445843,30.5467925963481,945.364137247222,38.7409650493462
161.361740898844,265.491837384546,28.9298132279562,948.042576182124,38.6166224315649
194.029480264906,261.99444582989,9.73475278475555,946.1314267968,38.9130502066626
89.5171640722279,315.09665598704,22.6910522340704,955.24335362089,39.0131025576741
65.3119982017035,289.804382665284,9.81292655359721,964.586701173219,38.633763125781
245.802062977853,267.383189153189,28.9632530407701,967.354799190629,38.9158620558692
173.479743822137,318.341022927878,29.8900572352833,950.654513588719,38.9784827706604
181.830778110054,320.291051330599,19.9969696965208,944.76107447047,38.5217874699709
237.04458386918,345.468380636628,28.1918039059779,965.236059023484,39.063917220375
285.100155214359,287.892547743462,21.1805497835856,966.998748825627,39.0432387542292
134.729732991316,258.031566535798,27.2695738777402,955.7085242373,38.5739033201394
81.2118869695259,249.768355331078,30.4552386841737,941.156428075428,38.8841157541597
160.562322572317,263.104845110135,14.8278333285125,963.026218161735,38.8606808065001
105.978531448704,333.31854322321,26.888890410813,950.385074621651,39.065026545929
174.742523211834,338.142234789522,6.18600882572588,961.152318074467,38.5346249683925
196.998583246988,323.760379162722,13.8068928395049,947.243175237635,38.6741675935922
113.02875342049,267.705370677465,10.2256987496302,958.448880425081,38.543263041734
76.3117877380614,247.266939278726,26.6623087725649,946.148691700326,38.9297526771503
230.48432893447,318.050168619436,24.7506115721795,967.192594809065,38.9120607040281
170.905098288042,263.379861868301,26.4323123859568,967.58162873346,38.5911892236383
93.6955780460773,276.023844279288,10.3243354281574,965.082037290267,38.909069457018
56.409768921581,297.139305350509,17.5694775645877,951.710220384088,38.5958367842493
176.169875253415,298.13160022014,30.6394454642665,949.852374182604,38.6928887051973
232.782728414488,335.373413168148,12.2384623209317,943.17737815312,38.9493188622328
192.442128238727,318.382968377709,33.0137757974653,966.671878054511,38.948212529161
83.26595939569,276.653252227049,11.4768584111193,944.560531308982,38.6888272276746
245.285703123469,313.080593067426,28.2787743492005,943.012594556584,39.03475594079
154.065396691209,327.182548495413,31.0823386333184,970.065067711487,38.5232237365467
256.308908057335,235.588334221332,26.4727802669141,964.972656582206,38.9283279291469
218.063128471397,274.084455685445,29.4769878718886,964.35035777406,38.6794174170908
135.467617843246,306.691520530484,31.808334418009,953.682267672534,38.6047948548996
128.398437636026,262.247039980633,12.4852771656308,961.084136178662,38.6710801112862
68.5977968497784,338.923575589429,10.661384384057,965.674801348537,38.559441305721
87.1367340245459,323.928289429334,14.0942868500296,959.45351018502,38.6626054540079
245.171934643446,268.223614456449,20.0918292903528,970.080970356887,38.9343565060633
250.613568506783,306.213086535046,23.7659105483652,954.762652741818,39.0507464238959
255.964966806034,266.272436108453,20.0477510894672,954.407619550682,38.6665899344458
68.3081030763203,347.3440358031,30.3906653473806,961.920853090144,38.7705095043542
250.532310719874,235.510793444444,15.7264102570666,959.603500310759,38.9473036768142
124.901619364336,267.091774116789,31.8548169548088,944.678174901663,38.8718739310993
92.6180462875497,283.83418928008,16.6800652567344,949.259712398099,38.9983650937222
121.095395358317,326.665510907615,22.9906789936824,966.652948604731,38.6297787219134
266.87520105614,324.475845108114,20.8914962369483,962.316985965922,38.8775019003416
224.892326548529,301.39437375041,19.0105434952746,944.894379183842,38.7360098965821
91.8412806903949,261.667692436654,11.0424484519032,955.986515583014,39.0208824251031
125.349196537408,310.142749509558,18.4894423129503,949.431847556427,38.8556108157031
245.031335913364,347.282327104013,32.6675025036652,966.0399439434,38.7922241099069
73.3090245994064,271.95916317011,24.6244491412211,951.40013870901,38.8158920508306
132.236092563993,339.678257435767,15.4302282848419,961.535570306322,39.0126232223102
98.1123235321045,256.123649560064,20.7437493286747,952.021289380264,38.892821950971
57.5489047011919,276.593840593389,19.8356290462636,948.43126226415,39.0691854949332
95.9368383557792,260.015926504823,18.0714703226951,954.083341100582,38.485150170439
172.373702957598,250.098109440247,24.6133986475412,972.789094345848,38.6821406749815
57.0238057457202,314.381348395081,10.7265869606636,969.301079935901,38.5901989419446
212.95539784008,328.813453772015,20.8859788210434,967.604661684993,39.0562498050292
131.224018258214,257.399770251114,8.93900957655394,956.314238223052,38.7253099356968
75.3673967278848,243.203635552797,25.4493313498166,942.634599158101,38.5750055594059
185.07018116777,335.584875927222,24.1892658168683,950.749295330112,38.5529875921986
197.146876822264,292.54087693874,28.9157506808825,946.458867755096,38.6502922215812
283.408172642453,250.841382931871,25.9751572711905,970.030294296012,38.7042083981524
231.199548200183,259.598041322138,17.0511456132471,946.613623077783,39.0162437527882
124.792486306056,261.460193053542,9.77504102071514,964.182370904254,38.7449236234985
192.00425875747,265.580678411809,28.1813036885252,957.726376032075,38.5819407535912
266.318255858613,295.248644027233,26.3127615693305,960.510262589421,38.9857576855467
69.5193158410897,240.576143358356,15.5324091613665,960.775658678659,38.8820617799641
143.604762196241,357.038622578909,13.5012624046323,949.399381928251,38.6564852525285
213.182662214679,256.984948056699,11.5720301239612,952.469486130614,38.4822711858024
139.460822359534,347.052995480715,21.2347872505523,966.197170299816,39.0457806373537
139.629680328612,236.383912510309,12.4564353717817,960.633767167717,38.957685288988
220.676380737096,337.15008964712,29.8636385377008,963.989583956311,38.6482616115253
160.101754439232,315.61618853477,11.5152849347191,954.420524250739,39.0268057874977
211.684000921388,256.302647321662,26.8716808045958,960.540242227371,38.7822974452686
110.476786450127,326.00687897772,12.5913665141561,953.712429746613,38.7543801890772
135.360187951116,280.812850767954,23.3089072948904,964.902159435299,38.6533675994457
250.146117755264,269.317105485213,27.8310229307506,950.260352781741,38.9078720893119
181.438168713395,284.920765782128,14.1764310146589,969.530522141446,38.5559969244441
78.9130709126184,299.014429917976,24.5463983030268,951.259032035639,39.0351586854535
76.4995133141085,251.364603938921,14.6651940124948,945.242958159474,38.8350663847694
149.877794296696,346.223389172106,30.8726055025216,967.567006085155,38.7104768367476
258.411393328227,306.058545850379,14.9053810409806,952.043781180732,38.7219688752993
149.950728526651,327.518428787011,13.5935571224755,954.174156180181,38.8753520155089
54.4125064414687,298.096970080748,11.0045630994625,941.551480408505,38.5470338908852
196.882854975777,263.046238891378,11.2058250853233,971.394508111023,38.8566726752785
219.050710782406,307.42579814416,30.7047587127355,961.848874667069,38.5000691610646
113.998395071288,329.445627547843,23.163996879512,967.537715264939,39.0598096710871
86.4730715851684,344.061949722379,22.6866500985553,963.67626952157,38.9266985988213
123.676091972458,294.971041547188,18.2746552849608,968.591022250691,38.921992599478
182.115792783539,311.668622409041,9.9973532162956,967.63219340042,38.6348685608796
169.49444944233,283.24715960278,31.3544372122223,947.61052395555,39.0695482292913
144.192784764799,350.293346971727,8.5812151933508,963.207502762202,38.9923844159053
281.716822249048,259.198904718559,18.6990556375147,962.311171242999,39.075298978657
181.926103389369,254.109484162971,29.3363219135767,956.671585306191,38.6489608328329
103.907367448714,247.950669547208,14.4393336819578,966.069686494122,38.6793020965125
166.812497154722,333.90880674285,16.3273926766031,946.869397328282,39.0510680862932
123.28266336656,259.08773836457,28.8240717135859,957.295412328211,38.9884756750275
193.929619783203,236.113537597332,21.2573421642068,956.428951866215,38.7823749336454
164.105407588723,313.899655485339,11.3426545125968,948.516718865593,39.1188307287748
86.887340958601,244.129689795883,26.5679837489896,957.63284631214,38.6895618654595
76.9259931479971,314.263273810431,14.8055998344184,965.012551997238,38.9706025543675
106.195418975686,336.088550578688,22.1842227577535,940.901336442368,38.5153246895724
138.384152713364,326.524496238396,24.1041205864726,965.3072433578,38.4956740028476
240.11702036329,341.673078710438,10.0078939133952,962.538176197995,38.6363846029496
130.803136501243,259.902691826427,22.079954743397,954.485484291503,38.5344718947193
232.141066264064,339.941633249137,13.4238033534703,964.959783610681,38.9272798380866
202.464810389834,324.582604313265,9.11740699263057,949.04482750278,38.7464393261549
203.572333067069,255.729936372249,12.2688885018392,944.566567311937,38.9514541654637
69.0695607289631,293.581175224604,22.4312895637704,963.105251830182,38.6669822028007
159.521388444094,331.044979613394,11.3001942350832,941.859644364935,38.9949813864792
78.4179555596627,282.260616498715,25.0936855571391,946.224097401655,38.9849252722772
89.5237955995568,253.324564017237,23.134690668101,952.576719953358,39.0340828556643
117.10116783892,324.600616720784,29.8309501024289,945.95162560156,38.825307026928
55.8499123179901,351.85390885426,27.6833280496113,944.744321969559,38.953214864331
227.045620650688,277.626532317457,28.773994143717,968.563367972034,38.6114254874892
248.015261877867,325.934484717133,26.1356768617243,958.07672729757,38.9398468897999
58.4239780915045,278.257250881754,16.0822243122943,962.43737774429,38.6161598954158
277.900137159532,237.075851073608,21.458829560033,955.783842001762,38.5865591845345
148.924051816447,317.583756387987,23.319305988648,949.846597337234,38.7657918213508
88.4184188332607,302.040532115857,29.9964055116801,947.430851034052,38.9918198269106
270.182383847743,246.94601612565,15.701959353704,966.114307440404,38.6119444207014
257.207733064325,264.968176951545,7.86451817022171,968.466435868951,38.7179038076892
267.825507991807,255.541343075656,10.7169333303091,954.844624540769,39.0464224897323
90.9602103396674,262.832187679288,32.9726003469434,947.218277370188,38.7739216305597
279.803204473912,271.835299000168,13.2529176495154,961.309413709427,38.6354889916669
236.448790321468,245.320399983828,16.7260232627345,942.855663254511,38.6771998394231
229.266897682073,331.842910791496,16.6314770769794,951.469831432341,38.6865837586284
126.991521325453,323.622511574638,28.729454219311,950.137328913619,38.9280413653904
82.0549945317314,284.735398186546,29.3555057274806,957.91403815152,38.6430756425901
260.45669203491,303.048615705237,27.9274755901238,968.934327896332,38.9434754514434
83.6705045031209,261.564276746492,24.8832613195921,955.30059432729,38.9449605436409
186.424696899779,259.251737132895,10.1154756519245,938.48387610256,38.9872707871685
210.371980039831,269.655912848704,11.358680952834,959.44208963938,38.7076347116278
220.218918052131,327.239232503093,28.1758630200522,940.682124566799,38.6603022444406
100.669008198687,336.149327663793,13.7249961790047,940.602880895309,38.8431113053961
253.124828690226,260.057785133627,30.5018241879134,945.35326816384,38.7369955390835
163.395867733848,292.889275463502,16.8404033298534,951.495166139537,38.5980181817772
226.023791121969,280.94718205816,27.4333968343679,968.512040621843,39.0492643317619
84.2858549712639,291.289204097553,7.18977848551935,959.99603446846,39.0124033996483
263.72279476742,308.243966179968,29.5448353328067,948.606548086114,38.8792026867927
120.439471060213,331.820013768087,11.3927180522634,947.314427609791,38.5104162936041
249.690920557922,239.483411641395,11.6538183290302,946.323068110037,39.1268238432263
51.9858600960468,336.507779380921,34.2286222692393,965.870602010959,38.5363837586097
189.315191385162,338.813643133151,13.3170244927704,964.924054497993,38.6767595461372
112.230334667105,245.621680792156,20.8736908177542,969.68779148061,38.6613777732037
275.73048591715,278.051491055905,23.540802817368,950.71476660512,38.6779212857982
201.517007249685,322.205716660343,8.85490521965549,958.437243163429,38.6271947220092
230.701373162814,257.60675646368,31.3144745873567,967.671593008042,38.4595566098821
118.549917477702,329.371346051264,9.8359691660502,964.38447272426,39.1090887986663
175.276981365613,350.592656897068,23.2612666664855,952.2423043533,38.5889689053592
181.092000679264,308.521942598065,18.8451218216214,943.637529044217,38.6488456785056
278.29936936528,346.671611845751,30.4010653467989,970.691344601524,38.9584321827007
62.81782913025,258.071197708202,28.6863896104251,962.339269600404,38.8243190021116
136.849980056596,284.544043403101,18.4399451922346,946.919102055099,39.0064378642776
113.559546202114,301.13535388736,24.429729403574,941.768007245354,38.7201716464514
163.832366526251,292.121250760897,15.1812141672196,962.24926061423,38.5990390402531
163.703028435551,284.637705252262,19.3418725686939,959.409446326937,38.8340826529138
238.762554454184,292.189865369643,19.606251792768,953.121548554831,38.6093553957101
126.159893318308,316.509159172271,7.35012399393134,948.886812536331,38.7738251052993
218.850686890112,305.547256346118,14.3137559452304,941.435565169234,38.4993325540669
188.707205219507,238.500693936669,25.6259541062405,953.010501234559,38.6389334334288
226.83844107661,349.486691057802,24.5970447978494,968.799619802728,38.765221880392
227.142076444968,284.250718850323,11.3302043274464,957.623195274355,39.0332071765618
193.5400372104,244.541618831986,7.12643775178352,939.599188170317,38.4767769200269
152.952100804234,340.167830877003,30.7363975663972,950.173321767704,38.8862149607329
247.417943396839,319.480518156003,17.3096305892151,957.639987733413,39.0540333059268
112.435388839103,313.554047924328,7.78812742491253,940.881178170236,38.6835990476111
274.623377797446,352.537387334247,29.6965438306401,946.160729684427,38.946638471914
96.7276805922709,319.25602916803,17.7990625295485,960.994010048333,38.8750757736727
142.703695429469,332.245225393645,21.5654196333955,947.85487249626,39.0453710194587
199.42074508605,338.229299216531,26.361191651877,951.795225891226,38.6017080965561
198.179863280709,279.492564788143,24.337935228555,970.005672867072,38.7554494531353
81.9154199086706,246.41071167287,30.9836470908462,938.737373639509,38.5755557393126
217.793661541034,292.797097603783,7.53081745949574,949.31202291658,38.505820923954
51.0468474614253,326.288935053279,12.9354053023923,943.743084579339,38.6275633526082
220.368436833911,323.441240020642,11.7078421882447,949.819134660222,38.6307770635733
271.949683924501,327.668679164164,22.8418802888435,966.788256714315,38.5887120162716
138.141967806759,250.238385715716,8.25088492078474,950.140431365572,39.0128825657267
242.298318399636,326.775199928859,25.1403826473211,948.021336751795,38.6575099981659
169.352635431253,273.475060272778,6.13889488465385,942.386170131495,38.7310193573213
131.788759812802,330.631291207214,23.127088569894,955.177641701791,38.5928457458748
67.4181373046251,258.155206525278,33.159416104483,964.411278360343,38.8183931256996
102.928786499589,252.100740266856,11.1908197755693,970.673600067184,38.9762053062696
69.9533917345031,309.650226630625,8.27711593833286,964.009857046863,38.8405263900022
274.897382520755,280.136874310615,20.8624770221137,956.60543567272,38.6590906460475
251.679110463271,263.545675654999,7.98864946609829,959.314038882346,38.5051693594257
95.6547655175143,298.188208450847,13.2889509326359,964.521728528646,38.5648325781922
53.458140625442,336.039077188435,28.8969506032648,956.238085160454,38.8701352097334
138.979988184054,283.799504389811,15.3157866707211,945.053814809892,38.971712847976
220.9256278438,280.706546530924,24.244172566249,947.087406190883,38.9744340495592
276.198781796755,253.201306825059,23.8833931642235,946.179408753125,38.6871748999328
226.183441807195,279.598095328665,11.6280429972126,948.360565802563,38.7758168325367
24.1707453994575,282.951657994944,16.9367328019324,953.618731382518,38.8806110852609
135.633348341392,269.775319282222,30.489679091787,937.629652182505,38.5586926796057
162.417915886213,250.279120883067,19.5655972709763,966.696610279373,38.7874595087179
125.755898333112,345.151611033489,24.0326462028548,966.102444507397,38.5380763893953
119.758730110801,284.591024792124,29.3726080482546,956.639079466835,38.5614415859041
257.833276420542,330.776789174411,30.097820411257,944.95038662132,38.5075392741337
184.384576873587,276.391545560766,13.9638817949686,972.960179232422,39.1258260821673
244.227508010397,237.253728008272,11.8665130051225,966.772549066774,38.7347065895679
83.5982248743111,289.459788924507,15.9118299451354,940.937161297153,38.7870739180091
191.542072391543,337.604555020535,27.4673577125999,945.988306060847,38.4733717562702
47.4049509031262,335.696775121134,6.59278201277135,939.890266355607,38.523009248089
81.6641779728694,281.755201828118,23.8983738048025,964.491688148136,38.9984688109363
113.448349547947,303.187940454107,23.2002898537088,945.873163289158,38.7221621377424
266.173310917659,275.364596213383,15.9626035248605,943.987437906285,38.4794715395628
176.916975137481,338.545551441413,8.8607795123267,950.841865749538,38.9189065305521
261.795784302035,230.177152738215,32.0888495068997,938.456678810617,38.7630746445754
166.868107948241,279.797520270366,6.66611186861526,945.934228996065,38.714172016746
167.948272823225,287.326912174259,28.5905391461705,941.243101041796,38.7020315272556
100.194020194875,346.783002921339,16.8025330285076,955.767422831038,38.5946105608259
47.1027381469717,330.955439855349,8.49938557630638,953.399788200486,38.9999906717325
247.124497591053,354.552573055813,14.5853121187678,966.13891938169,38.4920441047932
117.453754273933,334.333322313664,8.74091727639316,969.827610971389,38.6353024689432
65.8910396946332,301.904427694988,15.3977848915034,949.523788772276,38.9165573684256
217.113398151006,254.888062817604,33.3400736792316,956.5847036366,38.9390209377822
97.4233070159657,287.072039330661,17.1223530671163,964.136263316689,38.87667879591
63.7947084405314,262.907912049966,28.0640462270216,962.78083493218,38.6444950899399
173.239869179914,249.569031812786,21.8549985195976,955.288945883512,38.5507876433689
259.209355125591,252.388519116752,12.0270605899044,953.08460871884,38.597285908016
67.7775316931616,335.430339409124,15.3245390490745,950.418610529526,38.6005323445332
86.5862918880343,254.770289565803,10.7423021783307,943.49016616834,38.6638582261932
252.474472654718,261.620126705374,6.90603806957137,964.329521474917,38.8138892263763
58.7847438828199,339.178156714457,14.7587712213676,946.787924883948,38.8311351183523
249.065240334389,328.400152890673,30.2742710723821,942.806107786013,38.5741302899913
82.3389476055169,256.164335685561,31.2097428709129,951.158913249712,38.6011019463039
292.34332812403,340.414415274486,18.8117125095031,966.784156834547,38.8150600468567
207.280019171023,331.062704677579,28.3041344562569,954.915124600305,38.6778330648251
184.039704938586,312.967191745425,14.5649687177199,953.318680859913,38.9255460707795
218.713145173014,267.584972783713,28.3587076564855,970.731347641625,39.0211545054427
286.102493421714,282.299637705799,15.5624169673282,945.409873825111,39.0612327026693
136.633101818644,253.766982409041,29.2364785850584,968.786095474308,38.7507377345418
120.660395928481,293.505186414094,21.603068229137,945.527712614398,39.0298648380687
263.211296404067,320.724495357179,29.2706133670895,958.217736590683,38.5536949934817
184.49760465253,256.756465462427,10.8276043807436,961.431602908522,38.8234311544898
211.116278791488,268.030749638402,30.5805877941917,940.40728011523,38.6593452354412
79.779977014449,303.144800112849,33.5048537964141,941.17304237833,38.9425833192576
113.860780978365,290.325576528718,18.1968681952707,939.318203830908,38.5252395988351
143.783513043607,335.304174091847,30.0565771643654,947.090696455029,39.1783115612376
277.502565334191,267.753368159981,20.9122640389414,943.386361356668,39.0241001384735
167.412833784677,273.372194058264,29.4498009642377,969.151325593243,38.6074200750632
151.368066028644,263.017413680757,28.4074244493665,965.827553546135,39.020247023901
151.980531059924,295.593085064468,17.5395874098176,971.807311190208,38.625559870235
75.2522659226,317.732266512628,25.9951435268344,961.481432981946,38.8338494318456
233.19314771542,345.715443900116,15.2506096256152,967.159876873737,38.5384192526444
80.1176274724217,310.349503635431,8.40603402167791,939.795004938095,38.5967269708763
259.006122811047,337.799817615544,9.97900931234704,949.714962040723,38.5689988585071
78.5238077797228,350.79433042154,14.956963258551,964.677311635038,38.9321522946469
147.008666529303,339.155749605684,29.7352878607693,939.909710621968,38.6018769484202
177.814297807624,293.237297224919,19.3707018993469,960.889949021928,38.871258342541
208.875511418922,285.990311812094,30.3380524544744,945.34214872944,38.4910136134105
87.5581270561693,266.917290647063,18.2898476507631,967.47807625689,38.7013757271179
62.4670421533281,317.92256291055,9.90285034862114,951.538381358591,38.7940704512287
71.3975531529385,340.079157716581,16.2975065832282,967.059767392909,38.8917683008295
232.281041053959,235.384304540544,21.9818314083503,948.075295989247,39.0192957637789
291.15867609384,318.068855220802,12.9517534932774,955.064638778838,38.6587428160221
226.90070629611,330.670528932964,16.7571459714207,938.843786330646,39.0296508545285
296.551745611673,257.550740123731,21.1313038732484,963.956619269477,39.1414732925806
103.406544709821,326.835465339344,20.8004853256559,968.446313412327,38.7157265253155
31.6020296147064,230.774798791404,8.62311368457275,970.972724081908,38.6057181084828
237.888538055227,349.915485303241,19.423625415666,950.940336407596,38.532220049972
81.1202907761617,231.435545458364,9.24296733778901,939.671066446014,38.9054592937076
110.631131720844,304.239892975174,19.0696751959086,944.829614189098,38.9874569709319
118.217798560836,337.640785180798,25.361954527765,970.303581594801,38.9376207732519
133.275273943901,346.46650910942,11.7437863142276,961.822549132397,38.6525864309666
222.838597901523,275.507925488706,11.7739404868544,967.789589399271,39.0999419394783
102.69385230409,277.342140422843,25.7724368311046,971.925573877324,38.8204465383444
123.610861078724,258.935333664692,6.86568638205994,955.339280356557,38.9543289934529
40.6887214519101,316.819031982804,11.4370256580273,961.834538935983,39.1051862496073
199.409106313372,299.775020072424,18.9126150940615,961.109712578153,38.831973358721
100.012005814007,323.19062403756,30.9140988045395,962.13907612141,39.0974506645905
111.474681901138,273.900883493831,31.3358887137193,963.620588570667,38.6436141041464
89.1106962019321,278.112129456987,31.1365907989675,948.929354634968,38.498802640298
134.418851756735,228.864980143165,13.8834859857173,960.940283324395,38.8545111903408
101.223583231241,330.430361862748,22.8056097086845,973.007384520033,38.5712681713538
295.090752600555,321.595030100044,10.8359821034595,944.188117906722,38.95987554272
239.333559750781,344.233886702138,10.1461093268381,950.024336597798,38.7144636876353
133.113212124934,305.137085191513,24.3637122773984,943.222165910201,38.830293188984
